date_time,totalprecip_mm,avgvis_km,temp_c,wind_kph,pressure_in,humidity,pm2.5,pm10,o3,no2,so2,co
2018-03-11,2.5,10.0,19.6,6.96,30.05,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-12,3.9,4.8,20.9,6.21,30.01,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-13,0.0,9.9,22.1,9.96,29.93,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-14,4.2,8.9,22.9,11.39,29.87,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-15,0.1,9.7,23.5,8.82,29.85,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-16,3.5,8.4,24.1,7.41,29.87,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-17,0.4,8.3,24.7,11.72,29.88,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-18,0.7,9.7,25.2,11.87,29.87,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-19,0.2,10.0,25.7,7.84,29.8,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-20,17.52,8.8,22.2,12.83,29.93,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-21,0.8,10.0,19.6,11.0,30.0,74.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-22,0.0,10.0,19.2,8.58,29.98,74.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-23,0.3,10.0,19.7,6.02,29.99,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-24,0.4,9.7,20.9,7.32,29.99,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-25,0.0,9.3,21.8,7.59,30.03,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-26,1.4,10.0,21.8,3.98,30.03,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-27,0.6,10.0,21.9,5.62,29.98,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-28,0.0,9.9,22.6,8.72,29.89,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-29,0.0,9.2,23.0,7.84,29.87,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-30,0.6,8.3,23.3,8.32,29.92,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-03-31,1.7,10.0,23.3,7.87,29.93,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-01,0.1,10.0,23.1,8.11,29.92,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-02,0.0,10.0,23.1,8.49,29.9,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-03,0.0,10.0,23.4,10.32,29.87,75.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-04,0.0,10.0,23.6,10.6,29.83,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-05,0.0,10.0,24.3,9.74,29.8,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-06,20.5,8.1,22.5,15.28,29.95,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-07,23.2,7.9,15.8,23.03,30.21,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-08,4.0,9.0,17.8,9.29,30.11,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-09,0.0,10.0,20.2,9.23,29.98,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-10,0.0,10.0,23.1,10.28,29.87,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-11,0.0,10.0,25.5,8.96,29.79,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-12,0.0,10.0,27.4,9.81,29.73,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-13,0.0,10.0,28.4,10.83,29.75,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-14,0.7,10.0,28.7,8.77,29.75,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-16,1.7,6.8,22.0,13.79,29.97,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-17,0.1,10.0,22.1,8.92,29.99,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-18,0.0,10.0,22.3,6.6,29.93,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-19,0.0,9.7,23.6,8.14,29.85,84.0,NaN,20.0,NaN,NaN,55.0,NaN
2018-04-20,0.9,9.8,25.9,9.9,29.81,84.0,71.0,NaN,NaN,NaN,NaN,NaN
2018-04-21,0.6,10.0,26.9,11.68,29.78,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-22,1.0,10.0,27.7,9.95,29.74,74.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-04-23,0.0,10.0,29.3,9.87,29.69,65.0,NaN,22.0,NaN,NaN,56.0,NaN
2018-04-24,11.08,8.5,27.3,8.1,29.74,83.0,75.0,28.0,NaN,NaN,56.0,NaN
2018-04-25,13.94,5.4,25.9,7.34,29.8,91.0,89.0,33.0,NaN,NaN,59.0,NaN
2018-04-26,7.9,8.0,25.4,8.65,29.85,90.0,100.0,24.0,NaN,NaN,58.0,NaN
2018-04-27,4.9,9.0,24.3,10.47,29.93,93.0,81.0,23.0,NaN,NaN,59.0,NaN
2018-04-28,2.5,5.1,24.0,7.15,29.92,93.0,77.0,21.0,NaN,NaN,59.0,NaN
2018-04-29,9.6,8.9,25.0,6.66,29.86,91.0,73.0,19.0,NaN,NaN,59.0,NaN
2018-04-30,17.0,8.2,26.2,8.12,29.84,81.0,69.0,18.0,NaN,NaN,59.0,NaN
2018-05-01,1.2,9.8,27.5,7.42,29.83,76.0,65.0,20.0,NaN,NaN,59.0,NaN
2018-05-02,11.6,9.6,27.8,6.68,29.85,78.0,72.0,26.0,NaN,NaN,59.0,NaN
2018-05-03,5.1,9.4,26.6,7.12,29.9,83.0,84.0,NaN,NaN,NaN,NaN,NaN
2018-05-04,1.1,9.4,26.8,9.77,29.89,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-05-05,12.8,9.1,27.6,11.0,29.86,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-05-06,0.0,10.0,28.9,8.45,29.78,72.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-05-07,0.0,10.0,30.2,9.77,29.7,66.0,NaN,11.0,NaN,NaN,60.0,NaN
2018-05-08,0.0,9.7,30.9,8.4,29.69,63.0,45.0,12.0,NaN,NaN,61.0,NaN
2018-05-09,0.2,9.8,30.2,7.54,29.76,69.0,51.0,11.0,NaN,NaN,61.0,NaN
2018-05-10,0.8,10.0,29.0,7.59,29.82,73.0,39.0,9.0,NaN,NaN,63.0,NaN
2018-05-11,0.4,9.8,29.2,9.83,29.8,71.0,41.0,12.0,NaN,NaN,66.0,NaN
2018-05-12,7.5,9.9,29.0,8.36,29.8,72.0,52.0,19.0,NaN,NaN,66.0,NaN
2018-05-13,5.3,10.0,28.8,7.58,29.8,71.0,69.0,18.0,NaN,NaN,67.0,NaN
2018-05-14,0.6,10.0,29.5,8.39,29.78,68.0,65.0,16.0,NaN,NaN,67.0,NaN
2018-05-15,0.0,10.0,30.0,9.13,29.71,67.0,62.0,17.0,NaN,NaN,68.0,NaN
2018-05-16,1.0,10.0,30.3,9.54,29.69,66.0,64.0,12.0,NaN,NaN,68.0,NaN
2018-05-17,0.2,10.0,30.4,8.28,29.7,65.0,51.0,14.0,NaN,NaN,69.0,NaN
2018-05-18,1.6,9.7,30.0,8.1,29.69,63.0,54.0,15.0,NaN,NaN,70.0,NaN
2018-05-19,0.4,10.0,29.6,8.53,29.7,62.0,57.0,14.0,NaN,NaN,70.0,NaN
2018-05-20,0.0,10.0,29.8,9.38,29.71,67.0,55.0,19.0,NaN,NaN,71.0,NaN
2018-05-21,2.8,10.0,29.8,9.11,29.74,70.0,69.0,19.0,NaN,NaN,71.0,NaN
2018-05-22,0.4,10.0,29.1,9.53,29.8,72.0,69.0,NaN,NaN,NaN,NaN,NaN
2018-05-23,0.9,10.0,28.9,9.58,29.79,72.0,NaN,14.0,NaN,NaN,72.0,NaN
2018-05-24,1.2,10.0,29.5,9.84,29.75,69.0,56.0,14.0,NaN,NaN,73.0,NaN
2018-05-25,0.0,10.0,30.5,8.71,29.7,61.0,57.0,NaN,NaN,NaN,NaN,NaN
2018-05-26,0.0,9.9,30.5,9.56,29.72,63.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-05-27,0.0,9.8,30.1,7.86,29.77,63.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-05-28,2.9,8.7,27.8,9.87,29.82,78.0,NaN,15.0,NaN,NaN,75.0,NaN
2018-05-29,1.0,8.8,28.6,8.19,29.8,73.0,58.0,12.0,NaN,NaN,76.0,NaN
2018-05-30,1.4,9.4,29.6,9.01,29.78,70.0,49.0,15.0,NaN,NaN,76.0,NaN
2018-05-31,2.0,10.0,29.8,7.3,29.78,71.0,59.0,17.0,NaN,NaN,77.0,NaN
2018-06-01,0.2,10.0,30.0,8.84,29.77,69.0,62.0,12.0,NaN,NaN,77.0,NaN
2018-06-02,0.3,10.0,29.3,8.7,29.76,71.0,50.0,10.0,NaN,NaN,78.0,NaN
2018-06-03,0.0,9.8,29.1,7.21,29.71,71.0,41.0,6.0,NaN,NaN,79.0,NaN
2018-06-04,4.1,9.9,28.8,8.49,29.69,74.0,26.0,10.0,NaN,NaN,80.0,NaN
2018-06-05,17.1,9.3,27.1,11.05,29.73,79.0,44.0,7.0,NaN,NaN,80.0,NaN
2018-06-06,0.5,9.7,29.1,7.93,29.7,71.0,31.0,15.0,NaN,NaN,80.0,NaN
2018-06-07,2.6,9.3,29.2,8.34,29.65,74.0,58.0,8.0,NaN,NaN,81.0,NaN
2018-06-08,0.6,9.6,30.2,7.39,29.6,69.0,34.0,11.0,NaN,NaN,82.0,NaN
2018-06-09,0.0,9.3,30.7,9.25,29.59,69.0,42.0,10.0,NaN,NaN,83.0,NaN
2018-06-10,0.3,9.9,30.4,9.64,29.64,68.0,36.0,6.0,NaN,NaN,83.0,NaN
2018-06-11,0.0,7.1,30.2,14.26,29.64,68.0,24.0,7.0,NaN,NaN,84.0,NaN
2018-06-12,0.0,8.4,29.3,17.77,29.64,73.0,26.0,9.0,NaN,NaN,85.0,NaN
2018-06-13,0.2,8.7,30.1,16.26,29.61,66.0,26.0,7.0,NaN,NaN,86.0,NaN
2018-06-14,0.0,9.9,30.7,14.62,29.58,65.0,25.0,7.0,NaN,NaN,86.0,NaN
2018-06-15,0.0,9.7,30.2,8.25,29.6,72.0,28.0,7.0,NaN,NaN,87.0,NaN
2018-06-16,3.9,9.2,28.6,6.95,29.61,80.0,27.0,5.0,NaN,NaN,87.0,NaN
2018-06-17,0.0,10.0,28.8,6.7,29.59,78.0,21.0,4.0,NaN,NaN,88.0,NaN
2018-06-18,0.0,10.0,30.0,9.46,29.57,70.0,17.0,5.0,NaN,NaN,89.0,NaN
2018-06-19,0.0,10.0,30.7,11.88,29.61,66.0,20.0,5.0,NaN,NaN,89.0,NaN
2018-06-20,0.0,10.0,31.3,10.79,29.67,65.0,21.0,4.0,NaN,NaN,90.0,NaN
2018-06-21,0.2,10.0,31.3,10.53,29.67,65.0,12.0,NaN,NaN,NaN,NaN,NaN
2018-06-22,0.0,10.0,31.8,11.05,29.65,61.0,NaN,6.0,NaN,NaN,NaN,NaN
2018-06-23,0.0,10.0,32.0,10.82,29.63,61.0,23.0,7.0,NaN,NaN,NaN,NaN
2018-06-24,0.2,9.8,30.4,9.92,29.65,65.0,28.0,7.0,NaN,NaN,NaN,NaN
2018-06-25,0.0,10.0,29.4,12.08,29.68,68.0,25.0,6.0,NaN,NaN,NaN,NaN
2018-06-26,2.4,9.1,28.6,7.95,29.75,71.0,21.0,4.0,NaN,NaN,NaN,NaN
2018-06-27,0.4,8.5,27.4,8.07,29.79,75.0,18.0,6.0,NaN,NaN,NaN,NaN
2018-06-28,0.0,10.0,29.6,7.33,29.74,67.0,24.0,5.0,NaN,NaN,NaN,NaN
2018-06-29,0.0,10.0,30.7,10.68,29.64,63.0,21.0,5.0,NaN,NaN,NaN,NaN
2018-06-30,0.0,10.0,31.7,10.97,29.61,61.0,18.0,4.0,NaN,NaN,NaN,NaN
2018-07-01,0.3,10.0,32.1,10.97,29.62,61.0,17.0,5.0,NaN,NaN,NaN,NaN
2018-07-02,0.0,10.0,32.2,13.3,29.58,59.0,18.0,NaN,NaN,NaN,NaN,NaN
2018-07-03,0.0,10.0,32.5,13.88,29.56,59.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-04,0.0,10.0,32.3,14.15,29.55,59.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-05,0.0,10.0,32.6,13.93,29.55,60.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-06,0.4,9.7,32.3,11.4,29.55,62.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-07,0.5,9.6,31.7,9.62,29.56,67.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-08,6.97,8.6,29.1,5.32,29.59,73.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-09,4.2,9.6,28.7,7.34,29.62,75.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-10,13.1,8.8,28.3,9.27,29.64,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-11,12.1,9.1,27.5,11.61,29.61,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-12,20.8,9.1,27.6,8.5,29.59,74.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-13,20.35,7.4,27.3,14.22,29.57,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-14,25.77,7.2,26.8,11.35,29.57,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-15,55.2,7.8,25.9,12.58,29.57,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-16,156.98,4.6,25.5,15.86,29.51,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-17,91.67,5.3,27.0,16.08,29.52,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-18,88.39,6.5,26.3,18.32,29.51,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-19,17.08,9.3,27.8,14.68,29.54,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-20,10.3,7.4,27.4,11.96,29.61,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-21,15.13,7.2,27.0,13.23,29.56,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-22,50.6,7.6,26.3,13.04,29.54,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-23,0.0,9.9,29.3,9.28,29.55,73.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-24,0.0,10.0,29.5,11.23,29.57,72.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-25,0.9,9.3,29.1,10.3,29.61,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-26,21.4,8.2,26.8,12.45,29.63,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-27,10.1,9.6,26.7,9.73,29.62,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-28,7.1,8.9,27.2,6.97,29.63,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-29,11.1,8.9,27.6,8.85,29.62,75.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-30,20.75,9.1,27.7,7.62,29.63,72.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-07-31,0.7,10.0,28.4,9.03,29.66,72.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-08-01,0.0,10.0,29.3,8.35,29.65,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-08-02,0.0,10.0,29.5,8.45,29.63,70.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-08-03,0.0,9.4,29.1,9.71,29.6,70.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-08-04,0.4,9.6,29.3,6.91,29.62,72.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-08-05,0.0,9.5,28.3,5.74,29.67,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-08-06,2.9,9.5,28.2,6.71,29.67,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-08-07,0.3,9.5,28.5,8.3,29.64,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-08-08,2.6,9.4,28.6,6.92,29.64,79.0,NaN,12.0,NaN,NaN,NaN,NaN
2018-08-09,10.2,9.2,27.7,7.95,29.65,78.0,50.0,4.0,NaN,NaN,NaN,NaN
2018-08-10,22.7,8.2,27.0,8.29,29.63,80.0,17.0,4.0,NaN,NaN,NaN,NaN
2018-08-11,0.0,9.8,29.4,10.51,29.56,69.0,18.0,5.0,NaN,NaN,NaN,NaN
2018-08-12,0.0,9.9,29.6,8.29,29.54,69.0,20.0,4.0,NaN,NaN,NaN,NaN
2018-08-13,5.3,9.6,28.3,9.67,29.57,72.0,13.0,3.0,NaN,NaN,NaN,NaN
2018-08-14,0.0,10.0,29.2,11.1,29.57,70.0,12.0,3.0,NaN,NaN,NaN,NaN
2018-08-15,1.2,8.0,28.6,9.28,29.58,73.0,10.0,5.0,NaN,NaN,NaN,NaN
2018-08-16,16.1,8.4,27.2,11.83,29.51,79.0,16.0,4.0,NaN,NaN,NaN,NaN
2018-08-17,2.6,8.7,28.1,11.08,29.47,77.0,14.0,4.0,NaN,NaN,NaN,NaN
2018-08-18,1.7,9.5,28.0,6.6,29.57,81.0,16.0,3.0,NaN,NaN,NaN,NaN
2018-08-19,0.6,9.6,28.3,6.14,29.62,80.0,11.0,4.0,NaN,NaN,NaN,NaN
2018-08-20,0.0,9.9,29.6,8.39,29.63,72.0,15.0,4.0,NaN,NaN,NaN,NaN
2018-08-21,0.0,10.0,30.4,8.3,29.57,68.0,18.0,6.0,NaN,NaN,NaN,NaN
2018-08-22,0.8,9.8,29.5,6.5,29.58,72.0,27.0,7.0,NaN,NaN,NaN,NaN
2018-08-23,0.4,8.7,29.0,7.48,29.61,71.0,29.0,5.0,NaN,NaN,NaN,NaN
2018-08-24,6.3,8.0,28.6,10.55,29.65,69.0,22.0,6.0,NaN,NaN,NaN,NaN
2018-08-25,3.2,10.0,28.2,8.11,29.63,72.0,23.0,8.0,NaN,NaN,NaN,NaN
2018-08-26,2.2,8.6,28.0,7.21,29.61,74.0,32.0,5.0,NaN,NaN,NaN,NaN
2018-08-27,0.7,9.5,28.3,8.8,29.63,74.0,24.0,5.0,NaN,NaN,NaN,NaN
2018-08-28,0.5,9.4,27.9,7.27,29.65,76.0,18.0,5.0,NaN,NaN,NaN,NaN
2018-08-29,9.6,8.4,27.1,8.12,29.59,77.0,18.0,6.0,NaN,NaN,NaN,NaN
2018-08-30,13.9,9.7,27.5,12.31,29.56,77.0,22.0,5.0,NaN,NaN,NaN,NaN
2018-08-31,0.8,10.0,28.9,13.48,29.69,70.0,14.0,5.0,NaN,NaN,NaN,NaN
2018-09-01,0.0,10.0,29.1,9.37,29.73,72.0,17.0,6.0,NaN,NaN,NaN,NaN
2018-09-02,0.0,9.8,29.0,6.74,29.68,73.0,25.0,6.0,NaN,NaN,NaN,NaN
2018-09-03,0.0,10.0,28.4,7.36,29.68,74.0,23.0,5.0,NaN,NaN,NaN,NaN
2018-09-04,0.0,9.8,28.7,8.72,29.72,71.0,18.0,5.0,NaN,NaN,NaN,NaN
2018-09-05,0.0,9.7,29.3,8.4,29.71,68.0,18.0,5.0,NaN,NaN,NaN,NaN
2018-09-06,0.0,9.7,29.6,8.01,29.68,69.0,20.0,8.0,NaN,NaN,NaN,NaN
2018-09-07,9.0,10.0,29.2,7.16,29.71,73.0,32.0,10.0,NaN,NaN,NaN,NaN
2018-09-08,46.68,7.1,25.9,14.45,29.79,83.0,40.0,7.0,NaN,NaN,NaN,NaN
2018-09-09,62.11,5.6,24.9,14.97,29.85,85.0,30.0,4.0,NaN,NaN,NaN,NaN
2018-09-10,1.6,9.7,26.0,10.9,29.87,79.0,19.0,9.0,NaN,NaN,NaN,NaN
2018-09-11,3.0,9.3,27.0,9.13,29.82,79.0,37.0,9.0,NaN,NaN,NaN,NaN
2018-09-12,1.9,9.1,27.1,8.22,29.77,80.0,37.0,8.0,NaN,NaN,NaN,NaN
2018-09-13,1.7,9.0,27.1,8.15,29.75,79.0,32.0,5.0,NaN,NaN,NaN,NaN
2018-09-14,4.0,9.3,27.0,8.75,29.78,81.0,23.0,14.0,NaN,NaN,NaN,NaN
2018-09-15,5.5,9.4,27.0,10.75,29.75,76.0,52.0,6.0,NaN,NaN,NaN,NaN
2018-09-16,0.0,8.8,28.6,11.37,29.6,70.0,26.0,11.0,NaN,NaN,NaN,NaN
2018-09-17,1.09,8.9,28.6,10.68,29.61,74.0,48.0,7.0,NaN,NaN,NaN,NaN
2018-09-18,9.17,8.0,27.8,6.82,29.77,79.0,30.0,5.0,NaN,NaN,NaN,NaN
2018-09-19,5.3,8.8,27.1,6.83,29.85,81.0,20.0,6.0,NaN,NaN,NaN,NaN
2018-09-20,2.8,9.6,27.0,6.0,29.86,79.0,24.0,5.0,NaN,NaN,NaN,NaN
2018-09-21,0.0,10.0,26.7,7.57,29.87,77.0,22.0,6.0,NaN,NaN,NaN,NaN
2018-09-22,0.7,9.8,26.9,8.75,29.91,79.0,26.0,6.0,NaN,NaN,NaN,NaN
2018-09-23,0.4,9.5,27.2,8.25,29.91,78.0,24.0,4.0,NaN,NaN,NaN,NaN
2018-09-24,0.0,10.0,27.8,7.55,29.84,76.0,20.0,7.0,NaN,NaN,NaN,NaN
2018-09-25,0.0,9.7,28.9,7.15,29.77,73.0,31.0,9.0,NaN,NaN,NaN,NaN
2018-09-26,1.1,9.8,29.3,8.58,29.75,72.0,39.0,13.0,NaN,NaN,NaN,NaN
2018-09-27,6.2,9.5,28.6,8.12,29.76,73.0,52.0,10.0,NaN,NaN,NaN,NaN
2018-09-28,25.94,6.9,26.5,11.39,29.83,82.0,42.0,10.0,NaN,NaN,NaN,NaN
2018-09-29,115.4,8.2,25.4,12.11,29.85,81.0,42.0,8.0,NaN,NaN,NaN,NaN
2018-09-30,1.4,9.8,25.9,10.22,29.86,75.0,34.0,8.0,NaN,NaN,NaN,NaN
2018-10-01,12.26,8.0,25.4,12.2,29.91,80.0,37.0,14.0,NaN,NaN,NaN,NaN
2018-10-02,7.23,9.5,24.8,9.5,29.94,78.0,57.0,10.0,NaN,NaN,NaN,NaN
2018-10-03,5.7,9.6,25.0,9.34,29.96,77.0,45.0,8.0,NaN,NaN,NaN,NaN
2018-10-04,0.7,9.3,24.9,7.91,29.96,78.0,36.0,NaN,NaN,NaN,NaN,NaN
2018-10-05,0.6,9.5,25.3,8.52,29.94,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-06,0.0,10.0,25.5,6.78,29.93,73.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-07,0.0,10.0,25.7,7.16,29.93,74.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-08,0.5,9.9,25.4,8.15,29.91,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-09,0.1,10.0,25.9,7.18,29.9,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-10,11.8,9.6,24.3,17.68,29.97,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-11,15.9,8.3,23.3,17.47,30.02,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-12,28.1,9.1,23.6,14.63,30.02,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-13,3.8,7.7,25.1,7.92,29.97,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-14,0.0,9.7,26.6,12.71,29.91,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-15,0.4,9.8,27.5,11.2,29.89,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-16,1.5,9.8,27.6,9.69,29.88,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-17,23.81,5.8,27.4,7.7,29.85,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-18,5.22,6.9,24.8,12.58,29.87,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-19,5.8,10.0,25.4,12.07,29.92,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-20,5.8,9.7,25.7,9.92,29.95,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-21,1.3,9.7,26.2,8.25,29.95,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-22,2.8,9.2,26.4,8.9,29.93,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-23,2.9,9.7,26.8,11.19,29.93,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-24,2.2,9.8,26.5,9.59,29.95,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-25,1.1,10.0,26.5,8.85,29.96,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-26,2.0,9.8,26.3,5.96,30.0,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-27,21.44,7.8,25.5,10.59,30.03,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-28,29.99,6.7,25.2,10.17,30.01,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-29,3.26,9.1,25.3,9.2,29.99,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-30,1.2,9.7,24.6,13.38,30.0,70.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-10-31,0.4,10.0,23.8,18.11,30.01,63.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-01,0.0,10.0,23.4,12.98,29.98,56.0,NaN,NaN,NaN,NaN,124.0,NaN
2018-11-02,0.0,10.0,22.8,9.15,29.99,60.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-03,0.0,10.0,23.1,7.48,30.0,69.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-04,0.0,10.0,23.6,7.22,29.96,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-05,0.5,10.0,24.6,5.81,29.96,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-06,2.4,8.3,24.5,7.49,29.97,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-07,2.0,9.9,25.4,9.17,29.97,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-08,40.0,7.9,24.4,12.55,29.97,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-09,18.09,7.6,22.9,14.88,29.96,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-10,4.3,7.5,23.7,7.83,29.96,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-11,1.0,9.8,24.7,7.95,29.94,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-12,1.5,9.3,25.0,8.0,29.9,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-13,12.8,10.0,25.1,6.8,29.86,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-14,5.0,10.0,25.4,7.62,29.87,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-15,1.0,10.0,25.9,7.15,29.9,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-16,0.0,10.0,25.9,8.73,29.9,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-17,0.0,9.7,25.9,9.09,29.91,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2018-11-18,0.0,9.8,25.9,8.3,29.93,84.0,NaN,NaN,NaN,NaN,NaN,NaN
